Name,Address,Province,lon,lat
Sioux Lookout Remedy's Rx,P8T 1B1,Ontario,-91.9185249,50.0976744
Rexall,K7A 2B1,Ontario,-76.0213894,44.9001008
Rexall,K7A 5L3,Ontario,-76.0283687,44.9056364
Shoppers Drug Mart,K7A 2B5,Ontario,-76.0217365,44.9017737
Smiths Falls Family Pharmacy,K7A 3Z3,Ontario,-76.0197596,44.8873805
Wal-Mart Pharmacy,K7A 5B8,Ontario,-75.9334115,44.9274289
Your Independent Grocer,K7A 5K6,Ontario,-76.0268171,44.8925543
Rx Drug Mart,L0R 2A0,Ontario,-79.5491044,43.1110887
Smithville Pharmacy,L0R 2A0,Ontario,-79.5491044,43.1110887
West Lincoln Pharmacy,L0R 2A0,Ontario,-79.5491044,43.1110887
Mcdonald's Pharmacy,P0N 1H0,Ontario,-81.1915237,48.321573
Kristen's Pharmacy,N0H 2L0,Ontario,-81.3289397,44.5305984
Rexall,N0H 2L0,Ontario,-81.3289397,44.5305984
Modern Pharmacy,L2N 4N4,Ontario,-79.2659052,43.1916161
Pharmacie St. Charles Pharmacy,P0M 2W0,Ontario,-80.5064595,46.3340093
First Ave Pharmacy,N5R 4M5,Ontario,-81.1752666,42.7755334
Food Basics Pharmacy,L2N 2E9,Ontario,-79.2415907,43.1764436
Grantham Pharmacy,L2M 3W4,Ontario,-79.2290786,43.1885753
HealthMax Pharmacy,L2M 3Y6,Ontario,-79.208104,43.1855348
Loblaw Pharmacy,L2N 2G1,Ontario,-79.2412383,43.1779068
Niagara Street Remedy's Rx,L2R 4L4,Ontario,-79.2343656,43.1693222
Port Dalhousie Pharmacy,L2N 7E4,Ontario,-79.2594748,43.1964689
Port Health Pharmacy,L2N 7L7,Ontario,-79.2604438,43.1966354
Real Canadian Superstore,L2S 4A2,Ontario,-79.2659052,43.152098
Rexall,L2R 2Z5,Ontario,-79.2333083,43.1638328
Shoppers Drug Mart,L2R 1R5,Ontario,-79.2523392,43.1719241
Shoppers Drug Mart,L2S 1X8,Ontario,-79.2532201,43.1323253
Shoppers Drug Mart,L2T 2K9,Ontario,-79.2239676,43.1370409
Shoppers Drug Mart,L2P 1N6,Ontario,-79.2151548,43.149083
Shoppers Drug Mart,L2N 7H8,Ontario,-79.2590343,43.1950058
Shoppers Drug Mart,L2N 2T6,Ontario,-79.2442339,43.2040761
Shoppers Drug Mart,L2M 3J7,Ontario,-79.2206188,43.2006383
Shoppers Drug Mart,L2R 6P9,Ontario,-79.3071196,43.1700632
Shoppers Drug Mart,L2M 3W2,Ontario,-79.2273163,43.1899042
Shoppers Drug Mart,L2M 7S5,Ontario,-79.208104,43.178352
Singar's Pharmacy,L2R 2N6,Ontario,-79.243529,43.1642033
Sobeys Pharmacy,L2T 0A1,Ontario,-79.2158599,43.1371693
Wal-Mart Pharmacy,L2M 5V2,Ontario,-79.21868,43.1739697
Wal-Mart Pharmacy,L2T 2K9,Ontario,-79.2239676,43.1370409
Wal-Mart Pharmacy,L2R 6P9,Ontario,-79.3071196,43.1700632
Zehrs Markets,L2T 2K9,Ontario,-79.2239676,43.1370409
Zehrs Markets,N8N 4Z4,Ontario,-82.8686052,42.3145153
Pharmacie St. Isidore Pharmacy,K0C 2B0,Ontario,-74.9173285,45.377912
Drug Store Pharmacy,N4X 1B1,Ontario,-81.1414968,43.2590209
Hubbard Pharmacy,N4X 1B6,Ontario,-81.1414968,43.2590209
Jackson's Guardian Pharmacy,N4X 1B2,Ontario,-81.1414968,43.2590209
Health Centre Pharmacy,N5R 4P5,Ontario,-81.1759556,42.7622615
Pharmasave Elgin Mall,N5R 5J5,Ontario,-81.1652966,42.7750074
Real Canadian Superstore,N5P 1G4,Ontario,-81.1665671,42.7790232
Shoppers Drug Mart,N5P 1B9,Ontario,-81.1966236,42.7786982
Shoppers Drug Mart,N5R 4P5,Ontario,-81.1759556,42.7622615
Shoppers Drug Mart,N5P 1Y8,Ontario,-81.1726827,42.7851737
Wal-Mart Pharmacy,N5P 1G4,Ontario,-81.1665671,42.7790232
Wellington Medical Pharmacy,N5R 6H9,Ontario,-81.1582543,42.7744805
Yurek Pharmacy Ltd.,N5P 1C3,Ontario,-81.1937821,42.7791601
Rx Drug Mart,L0M 1S0,Ontario,-80.0758425,44.3999719
Stevensville Pharmacy,L0S 1S0,Ontario,-79.0549439,42.948299
Pharmasave Stirling,K0K 3E0,Ontario,-77.55621,44.2957204
Stirling Pharmacy,K0K 3E0,Ontario,-77.55621,44.2957204
Hazeldean Pharmacy,K2S 1B9,Ontario,-75.9769333,45.2327868
Shoppers Drug Mart,K2S 0P6,Ontario,-75.9121863,45.2874115
Shoppers Drug Mart,K2S 1A3,Ontario,-75.9168659,45.2546817
Stittsville Drug Mart,K2S 1S9,Ontario,-75.9315647,45.2686232
The Drug Store Pharmacy,K2S 2E5,Ontario,-75.9290359,45.2689039
Costco Pharmacy,L8E 5C5,Ontario,-79.6424911,43.2161255
Fortinos,L8G 4H3,Ontario,-79.748049,43.2236075
Health-Wise Pharmacy,L8E 0H8,Ontario,-79.6336212,43.2184181
Loblaw Pharmacy,L8J 3W2,Ontario,-79.776784,43.1752792
Metro Pharmacy,L8E 5C5,Ontario,-79.6424911,43.2161255
Paramount Pharmasave,L8J 0B4,Ontario,-79.8107635,43.1930136
Park Pharmacy,L8G 1H9,Ontario,-79.7673235,43.2166631
Remedy's Healthcare Plus Pharmacy,L8G 2C5,Ontario,-79.7650458,43.22529
Rexall,L8G 1C2,Ontario,-79.7466471,43.2228822
Shoppers Drug Mart,L8G 1E7,Ontario,-79.7275433,43.2198089
Shoppers Drug Mart,L8G 1C2,Ontario,-79.7466471,43.2228822
Shoppers Drug Mart,L8J 3Z6,Ontario,-79.7936002,43.1965656
Shoppers Drug Mart,L8G 1J7,Ontario,-79.7569859,43.2170788
Supercare Pharmacy,L8G 1G2,Ontario,-79.7226353,43.217868
Wal-Mart Pharmacy,L8E 0G2,Ontario,-79.7561098,43.2431913
Healthpoint Pharmacy and Clinic,N0R 1N0,Ontario,-82.5523849,42.309258
Great North Pharmacy,L4A 0Y2,Ontario,-79.2634388,43.9631546
Metro Pharmacy,L4A 8B7,Ontario,-79.2725993,43.9669684
Mostar Pharmacy,L4A 0Y2,Ontario,-79.2634388,43.9631546
Rexall,L4A 4R2,Ontario,-79.2641562,43.9668137
Shoppers Drug Mart,L4A 8A9,Ontario,-79.2644958,43.9670848
Shoppers Drug Mart,L4A 7W6,Ontario,-79.2337488,43.9745514
Stouffville IDA Pharmacy,L4A 2S5,Ontario,-79.2496081,43.9709024
Stouffville Pharmasave,L4A 2S8,Ontario,-79.2583296,43.9692992
Wal-Mart Pharmacy,L4A 0K2,Ontario,-79.2782362,43.9557159
Drugstore Pharmacy,N5A 7Y2,Ontario,-80.9532565,43.3686826
Food Basics Pharmacy,N5A 6W5,Ontario,-80.9491105,43.3695497
Medical Pharmacy,N5A 2N4,Ontario,-80.9900427,43.3636716
Shoppers Drug Mart,N5A 3H3,Ontario,-80.9783006,43.3711191
Shoppers Drug Mart,N5A 5T8,Ontario,-81.0029915,43.3798043
Sobeys Pharmacy,N5A 5T8,Ontario,-81.0029915,43.3798043
Wal-Mart Pharmacy,N5A 3K1,Ontario,-80.953602,43.3714025
West End Pharmacy,N5A 5T7,Ontario,-80.9993661,43.3793681
Bossons Pharmacy,N7G 1X5,Ontario,-81.6249146,42.9588163
Real Canadian Superstore,N7G 3C1,Ontario,-81.6312503,42.9657729
Shoppers Drug Mart,N7G 1Y7,Ontario,-81.621404,42.9595399
Wal-Mart Pharmacy,N7G 3H3,Ontario,-81.5486728,42.9883574
No Frills,P2B 2S6,Ontario,-79.8946471,46.3671783
Northern Lights Remedy's Rx,P2B 3K8,Ontario,-79.9114176,46.3654894
Pharmacie Aubin Pharmacy,P2B 1R9,Ontario,-79.9293217,46.3664731
Rx Drug Mart,P2B 1R9,Ontario,-79.9293217,46.3664731
Bradley Pharmacy,P3C 5K7,Ontario,-80.98659,46.5024193
Costco Pharmacy,P3B 0A5,Ontario,-80.9462389,46.505068
Food Basics Pharmacy,P3E 3Z7,Ontario,-81.0057406,46.4529598
Loblaw Pharmacy,P3C 4N8,Ontario,-81.0001169,46.4918966
Loblaw Pharmacy,P3A 5H7,Ontario,-80.9425502,46.5217383
Metro Pharmacy,P3A 5W8,Ontario,-80.9606307,46.5225694
North Care Medical Pharmacy,P3E 3X9,Ontario,-81.0050327,46.4716818
Rexall,P3E 6C3,Ontario,-81.0048199,46.4514486
Rexall,P3A 3T4,Ontario,-80.9448783,46.5085815
Rexall,P3E 1A9,Ontario,-80.9920437,46.4920155
Rexall,P3A 1X5,Ontario,-80.961726,46.5226564
Rexall,P3B 1T1,Ontario,-80.9338366,46.4904237
Seasons Pharmacy and Culinaria,P3C 4R5,Ontario,-81.0170045,46.4786864
Shoppers Drug Mart,P3A 1Z2,Ontario,-80.9478226,46.5198833
Shoppers Drug Mart,P3E 1H5,Ontario,-81.00471,46.4827145
Shoppers Drug Mart,P3E 3C6,Ontario,-81.0028691,46.453187
Shoppers Drug Mart,P3C 1T2,Ontario,-80.9972312,46.4933352
Shoppers Drug Mart,P3E 4M8,Ontario,-81.0059487,46.4499482
Wal-Mart Pharmacy,P3E 5H5,Ontario,-81.0051481,46.442467
Wal-Mart Pharmacy,P3A 1Z2,Ontario,-80.9478226,46.5198833
Sunderland Pharmacy,L0C 1H0,Ontario,-79.0871005,44.2341781
Shoppers Drug Mart,L0E 1R0,Ontario,-79.3337341,44.3082846
Sutton Apothecary,L0E 1R0,Ontario,-79.3337341,44.3082846
Drugsmart Pharmacy,K0H 2T0,Ontario,-76.7899143,44.8892118
PharmaWell Drugmart,K0K 3G0,Ontario,-76.9566136,44.5318094
Shoppers Drug Mart,N8N 5H3,Ontario,-82.8677639,42.3130846
TMC Pharmacy,N8N 3T6,Ontario,-82.8771853,42.3130584
Wal-Mart Pharmacy,P0J 1P0,Ontario,-79.8761681,47.5139132
Stewart Guardian Pharmacy,P0T 2W0,Ontario,-87.1025149,48.782417
Main Street Pharmacy,P0R 1L0,Ontario,-83.5439569,46.273753
Thornbury Pharmacy,N0H 2P0,Ontario,-80.4882672,44.5567766
Costco Pharmacy,M4H 1B8,Ontario,-79.3469077,43.707211
Bayview IDA Pharmacy,L3T 5Z2,Ontario,-79.3991697,43.8134638
Dales Pharmacy,L3T 2S2,Ontario,-79.4051507,43.8320523
Enhanced Care Pharmacy Thornhill,L3T 2B2,Ontario,-79.4216843,43.8058101
FreshCo Pharmacy #7265,L4J 7L2,Ontario,-79.4470067,43.7924961
Galleria Pharmacy,L4J 1V7,Ontario,-79.4215085,43.7994362
Rexall,L4J 4P8,Ontario,-79.4514022,43.8066567
Shoppers Drug Mart,L3T 3C3,Ontario,-79.4244983,43.8235146
Shoppers Drug Mart,L3T 4X1,Ontario,-79.35958,43.8119721
Shoppers Drug Mart,L4J 6W8,Ontario,-79.4376875,43.8050843
Shoppers Drug Mart,L3T 6M8,Ontario,-79.3982901,43.8197369
Shoppers Drug Mart,L4J 0B8,Ontario,-79.4524571,43.8165117
St. Mary Pharmacy,L3T 0A2,Ontario,-79.3907253,43.8419314
Wal-Mart Pharmacy,L4J 0A7,Ontario,-79.4531604,43.8112554
Thornton Pharmacy & Health Food,L0L 2N0,Ontario,-79.7512033,44.2493008
Rexall,L2V 3Z9,Ontario,-79.2036088,43.125444
Thorold Medical Pharmacy,L2V 2G7,Ontario,-79.2069141,43.1248971
Academy Medical Pharmacy,P7B 5V2,Ontario,-89.24779,48.4210918
Dawson Heights Pharmacy,P7B 5B4,Ontario,-89.2569533,48.4508824
Janzen's Pharmacy,P7C 4Y7,Ontario,-89.2691356,48.3868358
Janzen's Pharmacy,P7C 4P9,Ontario,-89.2764305,48.3951466
Janzen's Pharmacy,P7B 1R8,Ontario,-89.2286153,48.4317322
Janzen's Pharmacy Westfort Village,P7E 3V8,Ontario,-89.2799388,48.3653117
Loblaw Pharmacy,P7B 6L9,Ontario,-89.2494773,48.4046444
Metro Pharmacy,P7A 3S4,Ontario,-89.2332541,48.4488541
Oak Medical Pharmacy,P7E 5R8,Ontario,-89.2979842,48.3801544
Rexall,P7E 6E7,Ontario,-89.2546879,48.3810522
River Terrace Medical Pharmacy,P7B 0A1,Ontario,-89.2746709,48.421137
Safeway Pharmacy,P7B 5J4,Ontario,-89.2507292,48.4522472
Safeway Pharmacy,P7E 5P7,Ontario,-89.280618,48.3812947
Safeway Pharmacy,P7A 4T8,Ontario,-89.2191311,48.4390816
Shoppers Drug Mart,P7E 5M8,Ontario,-89.2506152,48.3804801
Shoppers Drug Mart,P7A 1L3,Ontario,-89.1837897,48.4691248
Shoppers Drug Mart,P7E 3V8,Ontario,-89.2799388,48.3653117
Shoppers Drug Mart,P7C 4P7,Ontario,-89.2796512,48.3931394
Shoppers Drug Mart,P7A 3S4,Ontario,-89.2332541,48.4488541
Shoppers Drug Mart,P7E 5R7,Ontario,-89.2933178,48.3801259
Shoppers Drug Mart,P7B 5K5,Ontario,-89.2467503,48.4004153
Shoppers Drug Mart,P7B 3Y2,Ontario,-89.233989,48.4277886
Shoppers Drug Mart,P7B 1K3,Ontario,-89.2495396,48.4466196
Shoppers Simply Pharmacy,P7A 4V7,Ontario,-89.2163771,48.4418725
Shoppers Simply Pharmacy,P7E 5H8,Ontario,-89.2514373,48.3793551
Thunder Bay Care Pharmacy,P7B 7A5,Ontario,-89.266495,48.4245669
Wal-Mart Pharmacy,P7E 5S2,Ontario,-89.3079364,48.3820855
Wal-Mart Pharmacy,P7B 3Z7,Ontario,-89.2414337,48.4119234
Wal-Mart Pharmacy,P7B 1K6,Ontario,-89.2527196,48.4528845
Shoppers Drug Mart,N0P 2L0,Ontario,-82.4102628,42.2410758
Coward Pharmacy,N4G 3P9,Ontario,-80.7288043,42.8612896
Shoppers Drug Mart,N4G 5A7,Ontario,-80.7294106,42.8633778
Tillsonburg Care Pharmacy,N4G 3S8,Ontario,-80.7453461,42.8767544
Tillsonburg Remedy's Rx,N4G 4X1,Ontario,-80.6840121,42.8545386
Wal-Mart Pharmacy,N4G 5A8,Ontario,-80.7280248,42.8620568
Loblaw Pharmacy,P4N 8R4,Ontario,-81.3171629,48.4776083
Rexall,P4N 2K3,Ontario,-81.3279607,48.4726054
Shoppers Drug Mart,P4N 2R8,Ontario,-81.3424082,48.4755859
Shoppers Drug Mart,P4N 8S6,Ontario,-81.3209564,48.4761652
Wal-Mart Pharmacy,P4R 1N7,Ontario,-81.3887079,48.4754572
1 Clinic Rx Pharmacy,M5E 2A1,Ontario,-79.3762097,43.6434855
Allcures Pharmacy,M3C 1G7,Ontario,-79.3291284,43.7184234
Ava Pharmacy,M4T 1M7,Ontario,-79.3902855,43.6886853
Bathurst Wilson I.D.A. Pharmacy,M3H 1S8,Ontario,-79.4357532,43.7372914
Beaches Pharmacy,M4L 1H9,Ontario,-79.3013965,43.6695146
Beech Medical Pharmacy,M4E 1R9,Ontario,-79.292679,43.6789915
Blair Court Pharmacy,M4J 5B1,Ontario,-79.3418031,43.6896951
Bloor West Pharmacy,M6S 1N9,Ontario,-79.4786498,43.6508844
Blue Sky Pharmacy,M6E 1B4,Ontario,-79.4441055,43.6779976
CAMH Pharmacy,M6J 1H4,Ontario,-79.4176391,43.6435768
Canada Chemists,M5M 4A3,Ontario,-79.4194859,43.7348124
Canadian Compounding Pharmacy,M8X 1B6,Ontario,-79.5073829,43.6485768
Care and Health Pharmacy,M4C 1M1,Ontario,-79.2949685,43.6900239
Cassandra Pharmacy,M1R 1V2,Ontario,-79.3139869,43.7525225
City Pharmacy Remedy's Rx,M4K 1N4,Ontario,-79.3555321,43.6770552
Cloud Pharmacy,M5B 1C6,Ontario,-79.3787171,43.655992
College Medical Pharmacy,M6G 1A4,Ontario,-79.4094603,43.6563834
Dale's Pharmacy Parliament,M4X 1P8,Ontario,-79.369611,43.6677038
Dalecliff Medical Pharmacy,M1R 4E2,Ontario,-79.3031575,43.7604524
Danforth Neighbourhood Pharmacy Care,M4C 1K9,Ontario,-79.304126,43.6879251
Datu's Pharmacy,M6R 3A9,Ontario,-79.4513143,43.6545005
Deer Park Pharmacy,M4V 2Y7,Ontario,-79.3970587,43.6871701
Demarco Pharmacy,M6M 4A5,Ontario,-79.4782983,43.7068866
Drugsmart Pharmacy,M4C 5M2,Ontario,-79.2931193,43.6954046
Duke Pharmacy,M6P 1Y5,Ontario,-79.4629175,43.6656628
Dundas West Village Pharmacy,M6P 1Y8,Ontario,-79.466697,43.6657915
East York Pharmasave,M4C 5T2,Ontario,-79.3265756,43.6899666
Forest Hill Pharmacy,M5N 1A8,Ontario,-79.4128682,43.7035196
Freshco Pharmacy,M5T 2S6,Ontario,-79.4072615,43.6543245
Friendly Care West King Pharmacy,M9N 1X7,Ontario,-79.5220535,43.7021952
Glen Park Pharmacy,M6B 3S8,Ontario,-79.4537757,43.7085349
Green Pharmacy,M6G 1K7,Ontario,-79.4143853,43.6647019
Greendale Drugs,M5A 2K1,Ontario,-79.3755939,43.6629275
Guardian Sheppard Community Pharmacy,M1B 3V9,Ontario,-79.199466,43.8025926
Healing Arts Pharmacy,M3C 2J2,Ontario,-79.3488439,43.7350826
Healing Source Pharmacy,M6S 1N5,Ontario,-79.4759254,43.6510025
Health Care Mart,M6J 1J4,Ontario,-79.4266087,43.6421884
Heritage Pharmacy,M4J 1N4,Ontario,-79.3256073,43.6831337
High Park Pharmacy,M6P 3K8,Ontario,-79.4663455,43.6535987
Hooper's Pharmacy,M4E 1E3,Ontario,-79.2939118,43.67155
Islington IDA Pharmacy,M9W 3X8,Ontario,-79.5598172,43.7236042
Islington Medical Pharmacy,M8X 1Y9,Ontario,-79.5236346,43.6461477
Jarvis St. Apothecary,M5B 2C2,Ontario,-79.37489,43.6587102
Junction Chemist Pharmacy,M6P 1T7,Ontario,-79.4741677,43.6652246
Junction Pharmacy,M6P1Z3,Ontario,-79.469158,43.6657234
Keele-Ingram Pharmacy,M6M 3Z5,Ontario,-79.4751345,43.698592
Lapsley Pharmacy,M1B 1K1,Ontario,-79.2266113,43.7957173
Lawlor Pharmasave,M4E 1S7,Ontario,-79.2878356,43.6806826
Lefko Pharmasave #794,M3K 1E5,Ontario,-79.466697,43.7309897
Liberty Market Pharmacy,M6K 3P6,Ontario,-79.4181668,43.6381376
Lingeman I.D.A. Pharmacy,M6S 3Z6,Ontario,-79.4880088,43.6586859
Loblaw,M5V 2B7,Ontario,-79.4026,43.6472895
Loblaw,M5P 3N3,Ontario,-79.4153527,43.6841367
Loblaw,M6R1X4,Ontario,-79.4514901,43.6551101
Loblaw,M4H 1P6,Ontario,-79.3564121,43.7001047
Loblaws,M2M 3V7,Ontario,-79.4171115,43.788231
Loblaws,M5E 1Z2,Ontario,-79.3708428,43.6442433
Loblaws,M2K 2S3,Ontario,-79.3852713,43.7685401
Loblaws,M5B 1L1,Ontario,-79.3789371,43.6571618
Loblaws,M4M 3H9,Ontario,-79.3286002,43.661035
Loblaws,M4E 3W2,Ontario,-79.2884521,43.688075
Long Branch Pharmacy,M8W 0A2,Ontario,NA,NA
Main Drug Mart,M6J 1X3,Ontario,-79.4220361,43.6491782
Main Drug Mart,M1R 1P7,Ontario,-79.3058869,43.7316309
Maple Leaf Medical Pharmacy,M5G 1K2,Ontario,-79.3843036,43.6612969
Markland Wood Pharmacy,M9C 2A5,Ontario,-79.5756206,43.6307564
Medical Pharmacy,M5T 3A9,Ontario,-79.4037435,43.6575547
Medicine Cabinet,M8Y 3Z4,Ontario,-79.5025507,43.6335161
Metro Drugs,M5B 2N6,Ontario,-79.3760778,43.6566344
Metro Drugs,M5R 3G1,Ontario,-79.4118349,43.6660205
Metro Pharmacy,M5E 1T4,Ontario,-79.3728664,43.6494011
Metro Pharmacy,M6K 3N6,Ontario,-79.417815,43.6395882
Metro Pharmacy,M6N 1K5,Ontario,-79.4742556,43.6704965
Metro Pharmacy,M4C 1M9,Ontario,-79.2891566,43.6899194
Morelli's Pharmacy,M5J 0A3,Ontario,-79.3808726,43.6423649
Mortar + Pestle Compounding Pharmacy,M6S 1M4,Ontario,-79.4703006,43.6522603
Mount Pleasant Pharmacy,M4P 3B7,Ontario,-79.3895818,43.708324
New Caledonia Pharmacy,M6E 4V5,Ontario,-79.4627417,43.6941071
Nhatrang Drug Mart,M3K 1E2,Ontario,-79.4645875,43.7313861
No Frills,M6M 0A1,Ontario,-79.4833953,43.6867614
No Frills,M6K 3C6,Ontario,-79.4405009,43.649564
No Frills,M4K 3H9,Ontario,-79.3426832,43.668882
No Frills,M5A 4T9,Ontario,-79.365947,43.651419
No Frills,M8Z 4R3,Ontario,-79.5180127,43.6322749
Nor-Arm Pharmacy,M3J 3K6,Ontario,-79.48858,43.7644769
Northcliffe Pharmacy,M6E 2H7,Ontario,-79.4494682,43.6956145
Old Park Pharmacy,M6C 2C5,Ontario,-79.4297742,43.7003002
One Medical Pharmacy,M3C 1J4,Ontario,-79.3361701,43.7238241
Pharmacare Drug Mart,M4K 2P9,Ontario,-79.3576441,43.6799211
Pharmacy By The Grange,M5T 1G1,Ontario,-79.3908133,43.6541957
Pharmacy Go Caledonia,M6N 3K6,Ontario,-79.4631812,43.6817726
Pharmasave,M1M 1R4,Ontario,-79.2177987,43.7374951
Pharmasave - Spadina's Neighbourhood Pharmacy,M5S 2T9,Ontario,-79.4036555,43.6653307
Pharmasave Eagle Manor,M9N 3P5,Ontario,-79.5159044,43.7005897
Pharmasave Keele and Finch Pharmacy,M3J 2G5,Ontario,-79.4891951,43.763572
Pharmasave Toronto East,M4C 3E7,Ontario,-79.3250792,43.6903443
Premier Pharmacy and Compounding Centre,M6A 2B7,Ontario,-79.4308293,43.7252833
Procare Pharmacy,M3B 2W6,Ontario,-79.3460276,43.7442911
Queen East Medical Pharmacy,M4L 1H2,Ontario,-79.3065033,43.6688106
Real Canadian Superstore,M3J 3N4,Ontario,-79.4710916,43.7848254
Real Canadian Superstore,M3C 1V4,Ontario,-79.3377544,43.7223444
Real Canadian Superstore,M9N 2A7,Ontario,-79.5332964,43.7097528
Rexall,M6J 1J1,Ontario,-79.4230034,43.643113
Rexall,M4W 3L8,Ontario,-79.3879104,43.6703072
Rexall,M5C 1X7,Ontario,-79.3789811,43.652013
Rexall,M8W 3T9,Ontario,-79.5457674,43.6021787
Rexall,M5S 1B2,Ontario,-79.3875585,43.6616756
Rexall,M6J 1Y4,Ontario,-79.4288069,43.6494387
Rexall,M4K 2P8,Ontario,-79.35826,43.6779782
Rexall,M4G 4G7,Ontario,-79.3776174,43.712536
Rexall,M3M 0B2,Ontario,-79.4881513,43.7241329
Rexall,M4G 3T6,Ontario,-79.369611,43.6967504
Rexall,M5S 1Y2,Ontario,-79.4080531,43.6655932
Rexall,M4W 1H7,Ontario,-79.3774415,43.6719211
Rexall,M5T 2E6,Ontario,-79.3977624,43.6534368
Rexall,M4N 2M9,Ontario,-79.4047989,43.7335151
Rexall,M8W 1P8,Ontario,-79.5386538,43.592984
Rexall,M5R 3R9,Ontario,-79.3952995,43.6721843
Rexall,M5E 1B3,Ontario,-79.3745381,43.647704
Rexall,M2N 0G3,Ontario,-79.4102298,43.7611075
Rexall,M5L 1E7,Ontario,-79.379465,43.6478689
Rexall,M5T 2G8,Ontario,-79.4002252,43.6572259
Rexall,M5G 2C2,Ontario,-79.382984,43.6562062
Rexall,M4X 1P7,Ontario,-79.3685552,43.6667153
Rexall,M5G 1X5,Ontario,-79.3903735,43.6574909
Rexall,M4T 2T5,Ontario,-79.3939361,43.6884711
Rexall,M4Y 1G7,Ontario,-79.3827201,43.6651516
Rexall,M5H 3E5,Ontario,-79.3868547,43.6503404
Rexall,M5J 0B8,Ontario,-79.3776852,43.6410312
Rexall,M5V 3C7,Ontario,-79.3875585,43.6459571
Rexall,M5H 1T1,Ontario,-79.3833359,43.650011
Rexall,M4P 1E4,Ontario,-79.3991697,43.707221
Rexall,M6H 2A6,Ontario,-79.4419076,43.6674898
Rexall,M5G 2C8,Ontario,-79.3851833,43.6606379
Rexall,M5X 1C8,Ontario,-79.3815764,43.6486599
Rexall,M3M 1H2,Ontario,-79.4848014,43.7254133
Rexall,M6C 2C1,Ontario,-79.4272242,43.7004329
Rylander Pharmasave,M1B 1G8,Ontario,-79.1481507,43.7984292
Sam's I.D.A. Pharmacy,M4S 3E2,Ontario,-79.3973226,43.6988264
Sanomed Pharmacy & Compounding Centre,M5S 3A8,Ontario,-79.3879983,43.6652009
Shoppers Drug Mart,M2N 6Z4,Ontario,-79.4122746,43.7683278
Shoppers Drug Mart,M4Y 2B3,Ontario,-79.3862389,43.6682977
Shoppers Drug Mart,M5A 1T2,Ontario,-79.3638477,43.6555621
Shoppers Drug Mart,M3J 0G9,Ontario,-79.4665212,43.7598404
Shoppers Drug Mart,M5B 2H1,Ontario,-79.3801688,43.6538666
Shoppers Drug Mart,M5N 1B6,Ontario,-79.4154406,43.7034819
Shoppers Drug Mart,M5G 1X8,Ontario,-79.3877344,43.6570957
Shoppers Drug Mart,M5G 1Z6,Ontario,-79.3851393,43.6582244
Shoppers Drug Mart,M4K 3V9,Ontario,-79.3488439,43.6888751
Shoppers Drug Mart,M4C 1M9,Ontario,-79.2891566,43.6899194
Shoppers Drug Mart,M5A 3A3,Ontario,-79.3674993,43.6639479
Shoppers Drug Mart,M9N 2R2,Ontario,-79.5018478,43.6972149
Shoppers Drug Mart,M2M 3Y7,Ontario,-79.3847434,43.8053142
Shoppers Drug Mart,M2J 2K8,Ontario,-79.3643317,43.7788553
Shoppers Drug Mart,M1L 2K1,Ontario,-79.3011323,43.7230401
Shoppers Drug Mart,M6R 1A1,Ontario,-79.438215,43.6400063
Shoppers Drug Mart,M6J 0A6,Ontario,-79.4193979,43.6434442
Shoppers Drug Mart,M5E 1N1,Ontario,-79.3707548,43.6472753
Shoppers Drug Mart,M5H 2R2,Ontario,-79.3801688,43.6503077
Shoppers Drug Mart,M4K 1N2,Ontario,-79.3558841,43.6764954
Shoppers Drug Mart,M5V 1Z8,Ontario,-79.391693,43.6499774
Shoppers Drug Mart,M4Y 1X4,Ontario,-79.3830719,43.6617746
Shoppers Drug Mart,M5J 2T3,Ontario,-79.379113,43.6472428
Shoppers Drug Mart,M4W 1A5,Ontario,-79.3882622,43.6694507
Shoppers Drug Mart,M4B 2S9,Ontario,-79.3131065,43.7063998
Shoppers Drug Mart,M5V 2B5,Ontario,-79.402688,43.6476685
Shoppers Drug Mart,M4C 1K9,Ontario,-79.304126,43.6879251
Shoppers Drug Mart,M6E 2J4,Ontario,-79.4511385,43.695844
Shoppers Drug Mart,M6E 2L6,Ontario,-79.4625659,43.6927571
Shoppers Drug Mart,M5J 2J3,Ontario,-79.3798169,43.643156
Shoppers Drug Mart,M3J 1P3,Ontario,-79.4949945,43.7728399
Shoppers Drug Mart,M4G 0C3,Ontario,-79.377858,43.714056
Shoppers Drug Mart,M6A 2T9,Ontario,-79.4528087,43.7251083
Shoppers Drug Mart,M6P 1W9,Ontario,-79.4524571,43.6583884
Shoppers Drug Mart,M4H 1C3,Ontario,-79.3462036,43.7059599
Shoppers Drug Mart,M5V 1N4,Ontario,-79.4059423,43.6428556
Shoppers Drug Mart,M6G 1C5,Ontario,-79.4195738,43.654584
Shoppers Drug Mart,M2L 1A9,Ontario,-79.3847434,43.7467384
Shoppers Drug Mart,M5M 4A7,Ontario,-79.4199256,43.736408
Shoppers Drug Mart,M4N 2M7,Ontario,-79.4044471,43.7322978
Shoppers Drug Mart,M5E 1K3,Ontario,-79.3775074,43.6489647
Shoppers Drug Mart,M4X 1W7,Ontario,-79.3755939,43.6700433
Shoppers Drug Mart,M4W 3G7,Ontario,-79.3855352,43.6710484
Shoppers Drug Mart,M3B 2M1,Ontario,-79.359756,43.7544597
